nom_fichier,station,id,longitude,latitude,altitude,departement
ABAINVILLE_2007_55,ABAINVILLE,55001001,5.498667,48.528,298,55
ABBEVILLE_2007_80,ABBEVILLE,80001005,1.835,50.106667,68,80
ACHERES_2007_78,ACHERES,78005002,2.126,48.983167,31,78
AGENLA_GARENNE_2007_47,AGENLA_GARENNE,47091001,0.594667,44.172167,58,47
AHUN_LYCEE_2007_23,AHUN_LYCEE,23001001,2.029833,46.093333,460,23
AIGLETONNIVOSE_2007_38,AIGLETONNIVOSE,38005402,6.038167,45.231,2240,38
AIGUESMORTES_2007_30,AIGUESMORTES,30003001,4.207,43.537167,1,30
AIGUINES_SAPC_2007_83,AIGUINES_SAPC,83002004,6.244833,43.7945,563,83
AILLEVILLE_SAPC_2007_10,AILLEVILLE_SAPC,10002001,4.685667,48.254167,195,10
AIX_EN_PROVENCE_2007_13,AIX_EN_PROVENCE,13001009,5.4245,43.5295,173,13
AJACCIO_2007_20,AJACCIO,20004002,8.792667,41.918,5,20
ALBA_SA_2007_07,ALBA_SA,7005002,4.582833,44.538833,223,7
ALBERTVILLE_JO_2007_73,ALBERTVILLE_JO,73011004,6.371833,45.662333,332,73
ALBI_2007_81,ALBI,81004006,2.141667,43.928333,170,81
ALISTRO_2007_20,ALISTRO,20303002,9.5415,42.259667,65,20
ALZON_2007_30,ALZON,30009001,3.444,43.979,611,30
AMBERIEU_2007_01,AMBERIEU,1089001,5.329333,45.9765,250,1
AMBERT_2007_63,AMBERT,63003004,3.742667,45.516833,555,63
AMBOISE_LYCEE_2007_37,AMBOISE_LYCEE,37003004,0.977,47.394167,116,37
ANGRIE_2007_49,ANGRIE,49008001,-0.970333,47.561667,65,49
ANLEZY_2007_58,ANLEZY,58006001,3.507833,46.9575,220,58
ANTRAIGUES_SA_2007_07,ANTRAIGUES_SA,7011004,4.352167,44.712167,600,7
ARBOIS_SAPC_2007_39,ARBOIS_SAPC,39013004,5.740167,46.896,313,39
ARBRISSEL_2007_35,ARBRISSEL,35005001,-1.297333,47.927333,75,35
ARCHIGNAT_2007_03,ARCHIGNAT,3005001,2.433667,46.359333,370,3
ARGENTAN_2007_61,ARGENTAN,61006005,0.0115,48.718167,170,61
ARGENTAT_2007_19,ARGENTAT,19010001,1.9375,45.101333,190,19
ARQUETTESENVAL_2007_11,ARQUETTESENVAL,11016003,2.503333,43.100833,240,11
ARZAL_2007_56,ARZAL,56004001,-2.382667,47.512667,26,56
AUBAGNE_2007_13,AUBAGNE,13005001,5.578333,43.29,131,13
AUBUSSON_SAPC_2007_23,AUBUSSON_SAPC,23008004,2.187833,45.957833,486,23
AUPS_2007_83,AUPS,83007004,6.1875,43.641,497,83
AURILLAC_2007_15,AURILLAC,15014004,2.419167,44.8915,632,15
AUXERRE_2007_89,AUXERRE,89346001,3.5455,47.8015,207,89
AUZANCES_SAPC_2007_23,AUZANCES_SAPC,23013001,2.489333,46.0215,564,23
AUZEVILLETOLOSANEINRAE_2007_31,AUZEVILLETOLOSANEINRAE,31035001,1.503667,43.528833,150,31
AVIGNON_2007_84,AVIGNON,84007005,4.9025,43.911333,34,84
AVIZE_2007_51,AVIZE,51029003,4.026667,48.991,115,51
AVORD_2007_18,AVORD,18092001,2.642167,47.052167,175,18
BAIGNES_BEL_AIR_2007_16,BAIGNES_BEL_AIR,16025003,-0.2695,45.378333,70,16
BANDESAPT_2007_88,BANDESAPT,88033002,6.991833,48.345833,590,88
BARCELONNETTE_2007_04,BARCELONNETTE,4019005,6.65,44.388333,1135,4
BARNAS_RAD_2007_07,BARNAS_RAD,7025001,4.159833,44.666,480,7
BASTIA_2007_20,BASTIA,20148001,9.485167,42.540667,10,20
BASTIDE_SOLAGES_2007_12,BASTIDE_SOLAGES,12023099,2.503333,43.953333,230,12
BAUDEMONT_SAPC_2007_71,BAUDEMONT_SAPC,71022001,4.296667,46.2765,337,71
BAUD_2007_56,BAUD,56010001,-3.015,47.87,51,56
BAZUSAURE_2007_65,BAZUSAURE,65075001,0.3485,42.857833,767,65
BEAUCOUZE_2007_49,BEAUCOUZE,49020001,-0.614333,47.479,50,49
BEAUFORTSGERV_2007_26,BEAUFORTSGERV,26035001,5.139,44.778,379,26
BEAUMONT_SAPC_2007_37,BEAUMONT_SAPC,37023002,1.211667,47.177167,126,37
BEAUVAISTILLE_2007_60,BEAUVAISTILLE,60639001,2.127167,49.4465,89,60
BELCAIRE_2007_11,BELCAIRE,11028001,1.968167,42.8195,980,11
BELFORT_2007_90,BELFORT,90010001,6.876,47.629333,422,90
BELIN_BELIET_2007_33,BELIN_BELIET,33042005,-0.882,44.448,45,33
BELLAC_2007_87,BELLAC,87011002,1.052667,46.120333,241,87
BELLEGARDEEND_2007_26,BELLEGARDEEND,26047001,5.454333,44.535167,1017,26
BELLEGARDE_2007_01,BELLEGARDE,23020001,2.3,45.978333,588,23
BELLE_ILELE_TALUT_2007_56,BELLE_ILELE_TALUT,56009001,-3.218333,47.294333,34,56
BENEVENT_SAPC_2007_23,BENEVENT_SAPC,23021001,1.6285,46.121,460,23
BERGERAC_2007_24,BERGERAC,24037002,0.483333,44.851667,51,24
BERGHEIMINRAE_2007_68,BERGHEIMINRAE,68028001,7.345833,48.216333,309,68
BERNAVILLE_2007_80,BERNAVILLE,80086002,2.1805,50.139333,146,80
BERNAY_2007_27,BERNAY,72033002,-0.058333,48.071667,77,72
BERNIERES_2007_14,BERNIERES,14066001,-0.430667,49.334,2,14
BERREDESALPES_2007_06,BERREDESALPES,6015001,7.321667,43.838333,715,6
BERZEME_RAD_2007_07,BERZEME_RAD,7032002,4.566333,44.628333,650,7
BESANCON_2007_25,BESANCON,25056001,5.988833,47.249,307,25
BESIGNAN_2007_26,BESIGNAN,26050001,5.317,44.3205,556,26
BESSEETSTANA_2007_63,BESSEETSTANA,63038001,2.939167,45.507667,1050,63
BESSEY_2007_21,BESSEY,21065001,4.743167,47.086,593,21
BIGNAN_2007_56,BIGNAN,56017002,-2.766667,47.883333,160,56
BLANCARCI_2007_36,BLANCARCI,36018004,1.088333,46.625,108,36
BLANDAINVILLE_2007_28,BLANDAINVILLE,28041001,1.270667,48.3035,163,28
BLECOURT_2007_52,BLECOURT,52055001,5.067,48.384167,348,52
BOEN_SUR_LIGNON_2007_42,BOEN_SUR_LIGNON,42019004,4.007333,45.756333,448,42
BONNAT_2007_23,BONNAT,23025001,1.916333,46.315333,382,23
BORMES_LES_MIMOSAS_2007_83,BORMES_LES_MIMOSAS,83019002,6.379333,43.195167,88,83
BORS_2007_16,BORS,16052001,0.118333,45.346667,94,16
BOURBONLANCY_2007_71,BOURBONLANCY,71047004,3.7385,46.6105,210,71
BOURBON_SAPC_2007_03,BOURBON_SAPC,3036002,3.0495,46.58,270,3
BOURDEAUX_2007_26,BOURDEAUX,26056001,5.142833,44.580167,432,26
BOURGANEUF_2007_23,BOURGANEUF,23030004,1.725833,45.942333,513,23
BOURGARGENTAL_2007_42,BOURGARGENTAL,42023004,4.5735,45.298667,514,42
BOURGES_2007_18,BOURGES,18033001,2.359833,47.059167,161,18
BOURGOIN_2007_38,BOURGOIN,38053001,5.265,45.605,254,38
BOURG_ST_MAURICE_2007_73,BOURG_ST_MAURICE,73054001,6.763333,45.612667,865,73
BOUSSAC_SAPC_2007_23,BOUSSAC_SAPC,23031002,2.228333,46.343333,380,23
BOUYSURORVIN_2007_10,BOUYSURORVIN,10057001,3.504833,48.439833,102,10
BRANCEILLES_2007_19,BRANCEILLES,19029001,1.704833,45.011167,190,19
BRESTGUIPAVAS_2007_29,BRESTGUIPAVAS,29075001,-4.391167,48.453833,92,29
BRETIGNY_SAPC_2007_91,BRETIGNY_SAPC,91103001,2.326,48.6005,78,91
BRIGNOGAN_2007_29,BRIGNOGAN,29021001,-4.331,48.6765,9,29
BRINDAS_2007_69,BRINDAS,69028001,4.693167,45.713333,317,69
BRIVE_2007_19,BRIVE,19031008,1.473333,45.146667,115,19
