nom_fichier,station,id,longitude,latitude,altitude,departement
ABAINVILLE_2006_55,ABAINVILLE,55001001.0,5.498667,48.528,298.0,55.0
ABBEVILLE_2006_80,ABBEVILLE,80001005.0,1.835,50.106667,68.0,80.0
ACHERES_2006_78,ACHERES,78005002.0,2.126,48.983167,31.0,78.0
AGENLA_GARENNE_2006_47,AGENLA_GARENNE,47091001.0,0.594667,44.172167,58.0,47.0
AHUN_LYCEE_2006_23,AHUN_LYCEE,23001001.0,2.029833,46.093333,460.0,23.0
AIGUESMORTES_2006_30,AIGUESMORTES,30003001.0,4.207,43.537167,1.0,30.0
AIGUINES_SAPC_2006_83,AIGUINES_SAPC,83002004.0,6.244833,43.7945,563.0,83.0
AIXLES_MILLES_2006_13,AIXLES_MILLES,13001006.0,5.365667,43.504667,106.0,13.0
AJACCIO_2006_20,AJACCIO,20004002.0,8.792667,41.918,5.0,20.0
ALAIGNE_2006_11,ALAIGNE,11004001.0,2.098333,43.1125,293.0,11.0
ALBA_SA_2006_07,ALBA_SA,7005002.0,4.582833,44.538833,223.0,7.0
ALBI_2006_81,ALBI,81004006.0,2.141667,43.928333,170.0,81.0
ALBON_2006_26,ALBON,26002003.0,4.822333,45.252333,153.0,26.0
ALENCON_2006_61,ALENCON,61001001.0,0.110167,48.4455,143.0,61.0
ALISTRO_2006_20,ALISTRO,20303002.0,9.5415,42.259667,65.0,20.0
ALLOS_2006_04,ALLOS,4006004.0,6.631667,44.226667,1370.0,4.0
AMBERIEU_2006_01,AMBERIEU,1089001.0,5.329333,45.9765,250.0,1.0
AMBERT_2006_63,AMBERT,63003004.0,3.742667,45.516833,555.0,63.0
AMBOISE_LYCEE_2006_37,AMBOISE_LYCEE,37003004.0,0.977,47.394167,116.0,37.0
AMIENSGLISY_2006_80,AMIENSGLISY,80379002.0,2.3825,49.872,60.0,80.0
ANLEZY_2006_58,ANLEZY,58006001.0,3.507833,46.9575,220.0,58.0
ARBENT_2006_01,ARBENT,1014001.0,5.65,46.266667,535.0,1.0
ARBOIS_SAPC_2006_39,ARBOIS_SAPC,39013004.0,5.740167,46.896,313.0,39.0
ARBRISSEL_2006_35,ARBRISSEL,35005001.0,-1.297333,47.927333,75.0,35.0
ARGENTAN_2006_61,ARGENTAN,61006005.0,0.0115,48.718167,170.0,61.0
ARGENTAT_2006_19,ARGENTAT,19010001.0,1.9375,45.101333,190.0,19.0
ARGENTEUIL_2006_95,ARGENTEUIL,95018002.0,2.253333,48.961667,73.0,95.0
ARGENTON_2006_36,ARGENTON,36006001.0,1.518333,46.586667,108.0,36.0
ARLESMASREY_2006_13,ARLESMASREY,13004017.0,4.568333,43.693333,10.0,13.0
ARLES_2006_13,ARLES,13004003.0,4.693833,43.51,1.0,13.0
ARNAY_SAPC_2006_21,ARNAY_SAPC,21567001.0,4.498667,47.124833,396.0,21.0
AUBAGNE_2006_13,AUBAGNE,13005001.0,5.578333,43.29,131.0,13.0
AUBIGNYSURNERE_2006_18,AUBIGNYSURNERE,18015003.0,2.427333,47.4995,176.0,18.0
AUBUSSON_SAPC_2006_23,AUBUSSON_SAPC,23008004.0,2.187833,45.957833,486.0,23.0
AUPS_2006_83,AUPS,83007004.0,6.1875,43.641,497.0,83.0
AURILLAC_2006_15,AURILLAC,15014004.0,2.419167,44.8915,632.0,15.0
AUTUN_2006_71,AUTUN,71014003.0,4.301667,46.951667,360.0,71.0
AUXERRE_2006_89,AUXERRE,89346001.0,3.5455,47.8015,207.0,89.0
AUZANCES_SAPC_2006_23,AUZANCES_SAPC,23013001.0,2.489333,46.0215,564.0,23.0
AVIGNON_2006_84,AVIGNON,84007005.0,4.9025,43.911333,34.0,84.0
AVORD_2006_18,AVORD,18092001.0,2.642167,47.052167,175.0,18.0
BAIGNES_BEL_AIR_2006_16,BAIGNES_BEL_AIR,16025003.0,-0.2695,45.378333,70.0,16.0
BAIGNEUX_LES_JUIFS_2006_21,BAIGNEUX_LES_JUIFS,21043001.0,4.645167,47.600333,415.0,21.0
BALEMULHOUSE_2006_68,BALEMULHOUSE,68297001.0,7.51,47.614333,263.0,68.0
BANDESAPT_2006_88,BANDESAPT,88033002.0,6.991833,48.345833,590.0,88.0
BARCELONNETTE_2006_04,BARCELONNETTE,4019005.0,6.65,44.388333,1135.0,4.0
BARGEMON_2006_83,BARGEMON,83011001.0,6.564667,43.621833,372.0,83.0
BASSURELS_2006_48,BASSURELS,48020003.0,3.630667,44.1965,1042.0,48.0
BASTIAFANGO_2006_20,BASTIAFANGO,20033011.0,9.444833,42.704333,26.0,20.0
BASTIA_2006_20,BASTIA,20148001.0,9.485167,42.540667,10.0,20.0
BAUDEMONT_SAPC_2006_71,BAUDEMONT_SAPC,71022001.0,4.296667,46.2765,337.0,71.0
BAUD_2006_56,BAUD,56010001.0,-3.015,47.87,51.0,56.0
BAZUSAURE_2006_65,BAZUSAURE,65075001.0,0.3485,42.857833,767.0,65.0
BEAUBERY_2006_71,BEAUBERY,71025001.0,4.400167,46.406,465.0,71.0
BEAUCOUZE_2006_49,BEAUCOUZE,49020001.0,-0.614333,47.479,50.0,49.0
BEAUMONT_EN_A_2006_14,BEAUMONT_EN_A,14055002.0,0.090833,49.256167,140.0,14.0
BEAUMONT_SAPC_2006_37,BEAUMONT_SAPC,37023002.0,1.211667,47.177167,126.0,37.0
BEAUVAISTILLE_2006_60,BEAUVAISTILLE,60639001.0,2.127167,49.4465,89.0,60.0
BELCAIRE_2006_11,BELCAIRE,11028001.0,1.968167,42.8195,980.0,11.0
BELFORT_2006_90,BELFORT,90010001.0,6.876,47.629333,422.0,90.0
BELINBELIET_2006_33,BELINBELIET,33042001.0,-0.791,44.4935,36.0,33.0
BELLAC_2006_87,BELLAC,87011002.0,1.052667,46.120333,241.0,87.0
BELLEGARDEEND_2006_26,BELLEGARDEEND,26047001.0,5.454333,44.535167,1017.0,26.0
BELLEME_SAPC_2006_61,BELLEME_SAPC,61426001.0,0.55,48.373833,168.0,61.0
BELLEY_2006_01,BELLEY,1034004.0,5.688,45.769333,330.0,1.0
BELMONT_LIMOU_2006_12,BELMONT_LIMOU,12025002.0,2.728,43.822333,410.0,12.0
BERGERAC_2006_24,BERGERAC,24037002.0,0.483333,44.851667,51.0,24.0
BERGHEIMINRAE_2006_68,BERGHEIMINRAE,68028001.0,7.345833,48.216333,309.0,68.0
BERNAY_2006_27,BERNAY,72033002.0,-0.058333,48.071667,77.0,72.0
BERREDESALPES_2006_06,BERREDESALPES,6015001.0,7.321667,43.838333,715.0,6.0
BESANCON_2006_25,BESANCON,25056001.0,5.988833,47.249,307.0,25.0
BESIGNAN_2006_26,BESIGNAN,26050001.0,5.317,44.3205,556.0,26.0
BESSEY_2006_21,BESSEY,21065001.0,4.743167,47.086,593.0,21.0
BEZIERSVIAS_2006_34,BEZIERSVIAS,34209002.0,3.352667,43.322,15.0,34.0
BIARRITZPAYSBASQUE_2006_64,BIARRITZPAYSBASQUE,64024001.0,-1.534333,43.469333,71.0,64.0
BIGNAN_2006_56,BIGNAN,56017002.0,-2.766667,47.883333,160.0,56.0
BLACE_2006_69,BLACE,69023002.0,4.642,46.0345,340.0,69.0
BLANCARCI_2006_36,BLANCARCI,36018004.0,1.088333,46.625,108.0,36.0
BOEN_SUR_LIGNON_2006_42,BOEN_SUR_LIGNON,42019004.0,4.007333,45.756333,448.0,42.0
BOIGNEVILLE_2006_91,BOIGNEVILLE,91069001.0,2.381167,48.3255,115.0,91.0
BONNAT_2006_23,BONNAT,23025001.0,1.916333,46.315333,382.0,23.0
BORMES_LES_MIMOSAS_2006_83,BORMES_LES_MIMOSAS,83019002.0,6.379333,43.195167,88.0,83.0
BORS_2006_16,BORS,16052001.0,0.118333,45.346667,94.0,16.0
BOURBONLANCY_2006_71,BOURBONLANCY,71047004.0,3.7385,46.6105,210.0,71.0
BOURBON_SAPC_2006_03,BOURBON_SAPC,3036002.0,3.0495,46.58,270.0,3.0
BOURDEAUX_2006_26,BOURDEAUX,26056001.0,5.142833,44.580167,432.0,26.0
BOURDONS_SAPC_2006_52,BOURDONS_SAPC,52061002.0,5.349667,48.162333,304.0,52.0
BOURGANEUF_2006_23,BOURGANEUF,23030004.0,1.725833,45.942333,513.0,23.0
BOURGARGENTAL_2006_42,BOURGARGENTAL,42023004.0,4.5735,45.298667,514.0,42.0
BOURGES_2006_18,BOURGES,18033001.0,2.359833,47.059167,161.0,18.0
BOURGOIN_2006_38,BOURGOIN,38053001.0,5.265,45.605,254.0,38.0
BOURG_ST_MAURICE_2006_73,BOURG_ST_MAURICE,73054001.0,6.763333,45.612667,865.0,73.0
BRANCEILLES_2006_19,BRANCEILLES,19029001.0,1.704833,45.011167,190.0,19.0
BRAYETLU_2006_95,BRAYETLU,95101001.0,1.668333,49.141667,30.0,95.0
BREIL_SUR_ROYA_2006_06,BREIL_SUR_ROYA,6023004.0,7.513667,43.940167,305.0,6.0
BRESTGUIPAVAS_2006_29,BRESTGUIPAVAS,29075001.0,-4.391167,48.453833,92.0,29.0
BRETIGNY_SAPC_2006_91,BRETIGNY_SAPC,91103001.0,2.326,48.6005,78.0,91.0
BRIVE_2006_19,BRIVE,19031008.0,1.473333,45.146667,115.0,19.0
BUGEAT_2006_19,BUGEAT,19033001.0,1.930333,45.602667,694.0,19.0
BUHY_2006_95,BUHY,95119001.0,1.6945,49.194,90.0,95.0
BUIS_BARONNIES_2006_26,BUIS_BARONNIES,26063002.0,5.270667,44.277833,390.0,26.0
CAENCARPIQUET_2006_14,CAENCARPIQUET,14137001.0,-0.456167,49.18,67.0,14.0
CALVI_2006_20,CALVI,20050001.0,8.7915,42.5295,57.0,20.0
CAMBRAIEPINOY_2006_62,CAMBRAIEPINOY,62298001.0,3.163833,50.2255,76.0,62.0
CAMPS_2006_19,CAMPS,19034001.0,1.988333,44.983667,519.0,19.0
CANDSA_2006_49,CANDSA,49054002.0,-1.014,47.560333,57.0,49.0
CANNES_2006_06,CANNES,6029003.0,7.066667,43.516667,10.0,6.0
CAPDELAHEVE_2006_76,CAPDELAHEVE,76552001.0,0.071167,49.509,100.0,76.0
CAP_CORSE_2006_20,CAP_CORSE,20107001.0,9.3595,43.003833,72.0,20.0
CAP_PERTUSATO_2006_20,CAP_PERTUSATO,20041001.0,9.178333,41.374833,107.0,20.0
CARBINICOL_DE_MELA_2006_20,CARBINICOL_DE_MELA,20061002.0,9.184333,41.669667,1105.0,20.0
CARCASSONNE_2006_11,CARCASSONNE,11069001.0,2.2955,43.215333,128.0,11.0
CARSPACH_2006_68,CARSPACH,68062001.0,7.212833,47.632,332.0,68.0
CASSIS_2006_13,CASSIS,13022003.0,5.503167,43.222167,212.0,13.0
CASTANET_2006_81,CASTANET,81061001.0,2.023333,43.986667,275.0,81.0
CASTELNAU_MAGNOAC_2006_65,CASTELNAU_MAGNOAC,65129003.0,0.5175,43.277833,298.0,65.0
CAULNESEDF_2006_22,CAULNESEDF,22032002.0,-2.142167,48.298333,75.0,22.0
CAURELEDF_2006_22,CAURELEDF,22033001.0,-3.051333,48.207667,150.0,22.0
CAVAILLON_2006_84,CAVAILLON,84035003.0,5.032333,43.8565,70.0,84.0
CAZATS_2006_33,CAZATS,33116001.0,-0.186167,44.463167,114.0,33.0
CELLESSURDURO_2006_63,CELLESSURDURO,63066001.0,3.638333,45.886667,670.0,63.0
CELLESSUROURCE_2006_10,CELLESSUROURCE,10070001.0,4.411333,48.0675,275.0,10.0
CELLIEU_2006_42,CELLIEU,42032001.0,4.538667,45.533833,493.0,42.0
CEYZERIAT_SAPC_2006_01,CEYZERIAT_SAPC,1072001.0,5.287667,46.204333,260.0,1.0
CHALMAZEL_2006_42,CHALMAZEL,42039002.0,3.853167,45.705,855.0,42.0
CHALMAZEL_RA_2006_42,CHALMAZEL_RA,42039003.0,3.844,45.699,990.0,42.0
CHALONCHAMPFO_2006_71,CHALONCHAMPFO,71081001.0,4.825667,46.827,187.0,71.0
CHAMBERYAIX_2006_73,CHAMBERYAIX,73329001.0,5.878,45.641333,235.0,73.0
CHAMBON_VOUEIZE_2006_23,CHAMBON_VOUEIZE,23045001.0,2.424667,46.186833,329.0,23.0
CHAMPAGNOLE_2006_39,CHAMPAGNOLE,39097003.0,5.886,46.756833,537.0,39.0
CHANGIS_2006_77,CHANGIS,77084001.0,3.011833,48.964667,70.0,77.0
CHANNAY_LATHAN_2006_37,CHANNAY_LATHAN,37055002.0,0.255333,47.4795,87.0,37.0
CHAPELLEENVERCORS_SAPC_2006_26,CHAPELLEENVERCORS_SAPC,26074001.0,5.422167,44.9615,879.0,26.0
CHAPELLEMOULIE_2006_86,CHAPELLEMOULIE,86058001.0,0.502667,46.6475,121.0,86.0
CHAPET_2006_78,CHAPET,78140001.0,1.924667,48.964333,42.0,78.0
CHARGEYLESGRAY_2006_70,CHARGEYLESGRAY,70132001.0,5.5955,47.507,244.0,70.0
CHARLEVILLEMEZ_2006_08,CHARLEVILLEMEZ,8105005.0,4.643167,49.782833,145.0,8.0
CHARTRES_2006_28,CHARTRES,28070001.0,1.501167,48.4605,155.0,28.0
CHATEAUDUN_2006_28,CHATEAUDUN,28198001.0,1.376333,48.061333,126.0,28.0
CHATEAUNEUFLES_2006_63,CHATEAUNEUFLES,63100001.0,2.903667,46.029167,390.0,63.0
CHATEAUROUX_DEOLS_2006_36,CHATEAUROUX_DEOLS,36063001.0,1.741,46.869833,158.0,36.0
CHATILLON_SEINE_2006_21,CHATILLON_SEINE,21154001.0,4.581333,47.849333,262.0,21.0
CHEILLE_2006_37,CHEILLE,37067003.0,0.403833,47.260833,60.0,37.0
CHERONNAC_SAPC_2006_87,CHERONNAC_SAPC,87044001.0,0.76,45.753833,295.0,87.0
CHESSYLESPRES_SAPC_2006_10,CHESSYLESPRES_SAPC,10099002.0,3.915,48.0255,119.0,10.0
CHINON_VITI_2006_37,CHINON_VITI,37072002.0,0.233833,47.184333,76.0,37.0
CHIROUBLES_2006_69,CHIROUBLES,69058002.0,4.667167,46.182667,415.0,69.0
CHIZE_2006_79,CHIZE,79090001.0,-0.346667,46.1,90.0,79.0
CHOLET_2006_49,CHOLET,49099004.0,-0.891667,46.996667,130.0,49.0
CHOMERAC_SA_RCE_2006_07,CHOMERAC_SA_RCE,7066001.0,4.648333,44.6995,216.0,7.0
