nom_fichier,station,id,longitude,latitude,altitude,departement
ABBEVILLE_2011_80,ABBEVILLE,80001005.0,1.835,50.106667,68.0,80.0
ACHERES_2011_78,ACHERES,78005002.0,2.126,48.983167,31.0,78.0
AEROPORT_METZNANCYLORRAINE_2011_57,AEROPORT_METZNANCYLORRAINE,57251001.0,6.243167,48.979333,260.0,57.0
AGENLA_GARENNE_2011_47,AGENLA_GARENNE,47091001.0,0.594667,44.172167,58.0,47.0
AIGUESMORTES_2011_30,AIGUESMORTES,30003001.0,4.207,43.537167,1.0,30.0
AILLEVILLE_SAPC_2011_10,AILLEVILLE_SAPC,10002001.0,4.685667,48.254167,195.0,10.0
AIXLES_MILLES_2011_13,AIXLES_MILLES,13001006.0,5.365667,43.504667,106.0,13.0
AJACCIO_2011_20,AJACCIO,20004002.0,8.792667,41.918,5.0,20.0
ALAIGNE_2011_11,ALAIGNE,11004001.0,2.098333,43.1125,293.0,11.0
ALBA_SA_2011_07,ALBA_SA,7005002.0,4.582833,44.538833,223.0,7.0
ALBERTVILLE_JO_2011_73,ALBERTVILLE_JO,73011004.0,6.371833,45.662333,332.0,73.0
ALBI_2011_81,ALBI,81004006.0,2.141667,43.928333,170.0,81.0
ALBON_2011_26,ALBON,26002003.0,4.822333,45.252333,153.0,26.0
ALISTRO_2011_20,ALISTRO,20303002.0,9.5415,42.259667,65.0,20.0
ALLOS_SAPC_2011_04,ALLOS_SAPC,4006005.0,6.625333,44.2425,1400.0,4.0
AMBERIEU_2011_01,AMBERIEU,1089001.0,5.329333,45.9765,250.0,1.0
AMBERT_2011_63,AMBERT,63003004.0,3.742667,45.516833,555.0,63.0
AMBOISE_LYCEE_2011_37,AMBOISE_LYCEE,37003004.0,0.977,47.394167,116.0,37.0
AMIENSGLISY_2011_80,AMIENSGLISY,80379002.0,2.3825,49.872,60.0,80.0
AMILLY_2011_45,AMILLY,45004001.0,2.728,47.962167,91.0,45.0
ANGOULEME_BRIE_CHAMPNIERS_2011_16,ANGOULEME_BRIE_CHAMPNIERS,16078001.0,0.220667,45.728,124.0,16.0
ANGRIE_2011_49,ANGRIE,49008001.0,-0.970333,47.561667,65.0,49.0
ANNONAY_2011_07,ANNONAY,7010001.0,4.6705,45.246167,336.0,7.0
ANZATLELUGUET_SAPC_2011_63,ANZATLELUGUET_SAPC,63006002.0,3.016,45.320167,1270.0,63.0
APT_2011_84,APT,84003003.0,5.381833,43.892,222.0,84.0
ARBENT_2011_01,ARBENT,1014001.0,5.65,46.266667,535.0,1.0
ARBOIS_SAPC_2011_39,ARBOIS_SAPC,39013004.0,5.740167,46.896,313.0,39.0
ARBRISSEL_2011_35,ARBRISSEL,35005001.0,-1.297333,47.927333,75.0,35.0
ARCHAMPS_2011_74,ARCHAMPS,74016001.0,6.140167,46.131833,560.0,74.0
ARGENTAN_2011_61,ARGENTAN,61006005.0,0.0115,48.718167,170.0,61.0
ARGENTAT_2011_19,ARGENTAT,19010001.0,1.9375,45.101333,190.0,19.0
ARGERS_2011_51,ARGERS,51015001.0,4.849833,49.064333,152.0,51.0
ARLES_2011_13,ARLES,13004003.0,4.693833,43.51,1.0,13.0
ARVIEUX_2011_05,ARVIEUX,5007003.0,6.728,44.796,1825.0,5.0
ASCROS_2011_06,ASCROS,6005001.0,7.013667,43.922,1173.0,6.0
AUBIGNYSURNERE_2011_18,AUBIGNYSURNERE,18015003.0,2.427333,47.4995,176.0,18.0
AUCH_2011_32,AUCH,32013005.0,0.601167,43.689,122.0,32.0
AUPS_2011_83,AUPS,83007004.0,6.1875,43.641,497.0,83.0
AVIGNON_2011_84,AVIGNON,84007005.0,4.9025,43.911333,34.0,84.0
AVIZECIVC_2011_51,AVIZECIVC,51029004.0,4.01,48.978,175.0,51.0
AVORD_2011_18,AVORD,18092001.0,2.642167,47.052167,175.0,18.0
AVREE_2011_58,AVREE,58019001.0,3.905,46.820667,302.0,58.0
AYZE_2011_74,AYZE,74024001.0,6.431333,46.0795,449.0,74.0
BALEMULHOUSE_2011_68,BALEMULHOUSE,68297001.0,7.51,47.614333,263.0,68.0
BARCELONNETTE_2011_04,BARCELONNETTE,4019005.0,6.65,44.388333,1135.0,4.0
BASSURELS_2011_48,BASSURELS,48020003.0,3.630667,44.1965,1042.0,48.0
BASTIA_2011_20,BASTIA,20148001.0,9.485167,42.540667,10.0,20.0
BAUDEMONT_SAPC_2011_71,BAUDEMONT_SAPC,71022001.0,4.296667,46.2765,337.0,71.0
BEAUCOUZE_2011_49,BEAUCOUZE,49020001.0,-0.614333,47.479,50.0,49.0
BEAUMONT_EN_A_2011_14,BEAUMONT_EN_A,14055002.0,0.090833,49.256167,140.0,14.0
BEAUMONT_SAPC_2011_37,BEAUMONT_SAPC,37023002.0,1.211667,47.177167,126.0,37.0
BEAUVAISTILLE_2011_60,BEAUVAISTILLE,60639001.0,2.127167,49.4465,89.0,60.0
BEDARIEUX_2011_34,BEDARIEUX,34028001.0,3.156667,43.615,224.0,34.0
BELCAIRE_2011_11,BELCAIRE,11028001.0,1.968167,42.8195,980.0,11.0
BELFORT_2011_90,BELFORT,90010001.0,6.876,47.629333,422.0,90.0
BELLEGARDEEND_2011_26,BELLEGARDEEND,26047001.0,5.454333,44.535167,1017.0,26.0
BELMONT_2011_67,BELMONT,67513001.0,7.276667,48.411667,1069.0,67.0
BERG_2011_67,BERG,67029001.0,7.151667,48.884333,350.0,67.0
BERNAY_2011_27,BERNAY,72033002.0,-0.058333,48.071667,77.0,72.0
BERNIERES_2011_14,BERNIERES,14066001.0,-0.430667,49.334,2.0,14.0
BESANCON_2011_25,BESANCON,25056001.0,5.988833,47.249,307.0,25.0
BESIGNAN_2011_26,BESIGNAN,26050001.0,5.317,44.3205,556.0,26.0
BESSEETSTANA_2011_63,BESSEETSTANA,63038001.0,2.939167,45.507667,1050.0,63.0
BESSEY_2011_21,BESSEY,21065001.0,4.743167,47.086,593.0,21.0
BEZIERSVIAS_2011_34,BEZIERSVIAS,34209002.0,3.352667,43.322,15.0,34.0
BIARRITZPAYSBASQUE_2011_64,BIARRITZPAYSBASQUE,64024001.0,-1.534333,43.469333,71.0,64.0
BIGNAN_2011_56,BIGNAN,56017002.0,-2.766667,47.883333,160.0,56.0
BISCARROSSE_2011_40,BISCARROSSE,40046001.0,-1.2475,44.431667,35.0,40.0
BLANCARCI_2011_36,BLANCARCI,36018004.0,1.088333,46.625,108.0,36.0
BLOIS_2011_41,BLOIS,41281001.0,1.212333,47.6785,119.0,41.0
BLOYE_2011_74,BLOYE,74035001.0,5.944667,45.821667,375.0,74.0
BOCOGNANO_2011_20,BOCOGNANO,20040004.0,9.103333,42.104167,1019.0,20.0
BOEN_SUR_LIGNON_2011_42,BOEN_SUR_LIGNON,42019004.0,4.007333,45.756333,448.0,42.0
BOIGNEVILLE_2011_91,BOIGNEVILLE,91069001.0,2.381167,48.3255,115.0,91.0
BORDEAUXMERIGNAC_2011_33,BORDEAUXMERIGNAC,33281001.0,-0.691333,44.830667,47.0,33.0
BORS_2011_16,BORS,16052001.0,0.118333,45.346667,94.0,16.0
BOUELLES_2011_76,BOUELLES,76130001.0,1.5025,49.733167,232.0,76.0
BOULLEVILLE_2011_27,BOULLEVILLE,27100001.0,0.392833,49.361,122.0,27.0
BOURDEAUX_2011_26,BOURDEAUX,26056001.0,5.142833,44.580167,432.0,26.0
BOURGANEUF_2011_23,BOURGANEUF,23030004.0,1.725833,45.942333,513.0,23.0
BOURGARGENTAL_2011_42,BOURGARGENTAL,42023004.0,4.5735,45.298667,514.0,42.0
BOURGES_2011_18,BOURGES,18033001.0,2.359833,47.059167,161.0,18.0
BOURGOIN_2011_38,BOURGOIN,38053001.0,5.265,45.605,254.0,38.0
BOURG_ST_MAURICE_2011_73,BOURG_ST_MAURICE,73054001.0,6.763333,45.612667,865.0,73.0
BOUSSAC_SAPC_2011_23,BOUSSAC_SAPC,23031002.0,2.228333,46.343333,380.0,23.0
BOUYSURORVIN_2011_10,BOUYSURORVIN,10057001.0,3.504833,48.439833,102.0,10.0
BRANNE_SAPC_2011_25,BRANNE_SAPC,25087002.0,6.472167,47.378,287.0,25.0
BRECEY_2011_50,BRECEY,50074001.0,-1.1715,48.728833,63.0,50.0
BREIL_SUR_ROYA_2011_06,BREIL_SUR_ROYA,6023004.0,7.513667,43.940167,305.0,6.0
BRESTGUIPAVAS_2011_29,BRESTGUIPAVAS,29075001.0,-4.391167,48.453833,92.0,29.0
BRIGNOGAN_2011_29,BRIGNOGAN,29021001.0,-4.331,48.6765,9.0,29.0
BRINDAS_2011_69,BRINDAS,69028001.0,4.693167,45.713333,317.0,69.0
BRIVESOUILLAC_2011_19,BRIVESOUILLAC,19147001.0,1.491667,45.036333,295.0,19.0
BUIS_BARONNIES_2011_26,BUIS_BARONNIES,26063002.0,5.270667,44.277833,390.0,26.0
BUZANCY_SAPC_2011_08,BUZANCY_SAPC,8089003.0,4.9645,49.427333,199.0,8.0
BU_SAPC_2011_28,BU_SAPC,28064002.0,1.493167,48.8015,132.0,28.0
CADAUJACINRAE_2011_33,CADAUJACINRAE,33080001.0,-0.559333,44.752833,20.0,33.0
CADENET_2011_84,CADENET,84026003.0,5.353,43.718833,152.0,84.0
CAENCARPIQUET_2011_14,CAENCARPIQUET,14137001.0,-0.456167,49.18,67.0,14.0
CAMBRAIEPINOY_2011_62,CAMBRAIEPINOY,62298001.0,3.163833,50.2255,76.0,62.0
CAMPS_2011_19,CAMPS,19034001.0,1.988333,44.983667,519.0,19.0
CAPBRETON_2011_40,CAPBRETON,40065002.0,-1.453333,43.627333,11.0,40.0
CAPDELAHEVE_2011_76,CAPDELAHEVE,76552001.0,0.071167,49.509,100.0,76.0
CAP_BEAR_2011_66,CAP_BEAR,66148001.0,3.133667,42.515333,82.0,66.0
CAP_CORSE_2011_20,CAP_CORSE,20107001.0,9.3595,43.003833,72.0,20.0
CARCASSONNE_2011_11,CARCASSONNE,11069001.0,2.2955,43.215333,128.0,11.0
CARDET_2011_30,CARDET,30068001.0,4.079667,44.021,109.0,30.0
CARPENTRAS_2011_84,CARPENTRAS,84031001.0,5.058333,44.083667,98.0,84.0
CARROS_SAPC_2011_06,CARROS_SAPC,6033002.0,7.209167,43.786667,78.0,6.0
CARSPACH_2011_68,CARSPACH,68062001.0,7.212833,47.632,332.0,68.0
CASSIS_2011_13,CASSIS,13022003.0,5.503167,43.222167,212.0,13.0
CASTANET_2011_81,CASTANET,81061001.0,2.023333,43.986667,275.0,81.0
CASTELNAUDARY_2011_11,CASTELNAUDARY,11076003.0,1.953333,43.316667,160.0,11.0
CAVAILLON_2011_84,CAVAILLON,84035003.0,5.032333,43.8565,70.0,84.0
CAYLUS_2011_82,CAYLUS,82038001.0,1.78,44.235,220.0,82.0
CAZATS_2011_33,CAZATS,33116001.0,-0.186167,44.463167,114.0,33.0
CAZAUX_2011_33,CAZAUX,33529001.0,-1.132,44.534667,23.0,33.0
CELLESSURDURO_2011_63,CELLESSURDURO,63066001.0,3.638333,45.886667,670.0,63.0
CELLESSUROURCE_2011_10,CELLESSUROURCE,10070001.0,4.411333,48.0675,275.0,10.0
CERISY_LA_SALLE_2011_50,CERISY_LA_SALLE,50111001.0,-1.298167,49.036333,134.0,50.0
CESSY_2011_01,CESSY,1071001.0,6.080333,46.310333,507.0,1.0
CHALET_REYNARD_2011_84,CHALET_REYNARD,84017006.0,5.319667,44.151167,1455.0,84.0
CHALMAZEL_2011_42,CHALMAZEL,42039002.0,3.853167,45.705,855.0,42.0
CHALMAZEL_RA_2011_42,CHALMAZEL_RA,42039003.0,3.844,45.699,990.0,42.0
CHALONCHAMPFO_2011_71,CHALONCHAMPFO,71081001.0,4.825667,46.827,187.0,71.0
CHAMONIX_2011_74,CHAMONIX,74056001.0,6.8775,45.9295,1042.0,74.0
CHAMPAGNOLE_2011_39,CHAMPAGNOLE,39097003.0,5.886,46.756833,537.0,39.0
CHAMPENOUXARBOINRAE_2011_54,CHAMPENOUXARBOINRAE,54113002.0,6.340167,48.750667,255.0,54.0
CHANNAY_LATHAN_2011_37,CHANNAY_LATHAN,37055002.0,0.255333,47.4795,87.0,37.0
CHAPELLEDANG_SAPC_2011_18,CHAPELLEDANG_SAPC,18047001.0,2.426667,47.373833,190.0,18.0
CHAPELLEENVERCORS_SAPC_2011_26,CHAPELLEENVERCORS_SAPC,26074001.0,5.422167,44.9615,879.0,26.0
CHAPELLEGUILLAUME_SAPC_2011_28,CHAPELLEGUILLAUME_SAPC,28078001.0,0.905833,48.112,197.0,28.0
