nom_fichier,station,id,longitude,latitude,altitude,departement
ACHERES_2010_78,ACHERES,78005002.0,2.126,48.983167,31.0,78.0
AGENLA_GARENNE_2010_47,AGENLA_GARENNE,47091001.0,0.594667,44.172167,58.0,47.0
AICIRITS_2010_64,AICIRITS,64010001.0,-1.01,43.335,60.0,64.0
AIGUESMORTES_2010_30,AIGUESMORTES,30003001.0,4.207,43.537167,1.0,30.0
AIXLES_MILLES_2010_13,AIXLES_MILLES,13001006.0,5.365667,43.504667,106.0,13.0
AJACCIO_2010_20,AJACCIO,20004002.0,8.792667,41.918,5.0,20.0
ALBA_SA_2010_07,ALBA_SA,7005002.0,4.582833,44.538833,223.0,7.0
ALBERTVILLE_JO_2010_73,ALBERTVILLE_JO,73011004.0,6.371833,45.662333,332.0,73.0
ALBI_2010_81,ALBI,81004006.0,2.141667,43.928333,170.0,81.0
ALBON_2010_26,ALBON,26002003.0,4.822333,45.252333,153.0,26.0
ALENCON_2010_61,ALENCON,61001001.0,0.110167,48.4455,143.0,61.0
AMBERIEU_2010_01,AMBERIEU,1089001.0,5.329333,45.9765,250.0,1.0
AMBOISE_LYCEE_2010_37,AMBOISE_LYCEE,37003004.0,0.977,47.394167,116.0,37.0
AMIENSGLISY_2010_80,AMIENSGLISY,80379002.0,2.3825,49.872,60.0,80.0
ANGRIE_2010_49,ANGRIE,49008001.0,-0.970333,47.561667,65.0,49.0
ANLEZY_2010_58,ANLEZY,58006001.0,3.507833,46.9575,220.0,58.0
APT_2010_84,APT,84003003.0,5.381833,43.892,222.0,84.0
ARBRISSEL_2010_35,ARBRISSEL,35005001.0,-1.297333,47.927333,75.0,35.0
ARGENTAT_2010_19,ARGENTAT,19010001.0,1.9375,45.101333,190.0,19.0
ARGENTON_2010_36,ARGENTON,36006001.0,1.518333,46.586667,108.0,36.0
ARLES_2010_13,ARLES,13004003.0,4.693833,43.51,1.0,13.0
ARNAY_SAPC_2010_21,ARNAY_SAPC,21567001.0,4.498667,47.124833,396.0,21.0
ARRAS_2010_62,ARRAS,62873001.0,2.87,50.255833,74.0,62.0
ARVIEUX_2010_05,ARVIEUX,5007003.0,6.728,44.796,1825.0,5.0
ASCROS_2010_06,ASCROS,6005001.0,7.013667,43.922,1173.0,6.0
AUBAGNE_2010_13,AUBAGNE,13005001.0,5.578333,43.29,131.0,13.0
AUBIGNYSURNERE_2010_18,AUBIGNYSURNERE,18015003.0,2.427333,47.4995,176.0,18.0
AUBUSSON_SAPC_2010_23,AUBUSSON_SAPC,23008004.0,2.187833,45.957833,486.0,23.0
AUCH_2010_32,AUCH,32013005.0,0.601167,43.689,122.0,32.0
AULNOISSSLAON_2010_02,AULNOISSSLAON,2037002.0,3.610333,49.595667,78.0,2.0
AURILLAC_2010_15,AURILLAC,15014004.0,2.419167,44.8915,632.0,15.0
AUTUN_2010_71,AUTUN,71014003.0,4.301667,46.951667,360.0,71.0
AUXERRE_2010_89,AUXERRE,89346001.0,3.5455,47.8015,207.0,89.0
AUZANCES_SAPC_2010_23,AUZANCES_SAPC,23013001.0,2.489333,46.0215,564.0,23.0
AVIZECIVC_2010_51,AVIZECIVC,51029004.0,4.01,48.978,175.0,51.0
AVORD_2010_18,AVORD,18092001.0,2.642167,47.052167,175.0,18.0
AVREE_2010_58,AVREE,58019001.0,3.905,46.820667,302.0,58.0
